stock_code,description,revenue,units_sold,orders,customers,revenue_rank
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,189.28,112.0,17,16,3768
85128,,188.95,167.0,4,2,3769
84744,S/6 SEW ON CROCHET FLOWERS,188.77,149.0,31,26,3770
84706B,FAIRY CAKES TABLE CLOCK,188.73,20.0,9,8,3771
90159,COTE D'AZURE NECKLACE,188.58,38.0,20,13,3772
90130B,TURQ STONE/CRYSTAL EARRINGS,188.09,64.0,49,4,3773
20837,FRENCH FLORAL CUSHION COVER,188.07,165.0,18,17,3774
90094,NECKLACE+BRACELET SET FRUIT SALAD,187.62,74.0,38,20,3775
90210C,RED   ACRYLIC FACETED BANGLE,186.56,118.0,14,9,3776
84893,,186.35,33.0,15,12,3777
84452,METAL RABBIT LADDER EASTER,186.16,198.0,44,23,3778
16053,,185.73,4313.0,10,8,3779
84877A,,185.66,74.0,17,14,3780
20968,,185.11,43.0,19,14,3781
35911B,PINK/FLOWER RABBIT EGG WARMER,184.76,159.0,24,12,3782
23416,CHAMBRE HOOK,184.68,132.0,25,18,3783
20957,PORCELAIN HANGING BELL SMALL,184.61,126.0,15,12,3784
35838A,,184.4,180.0,20,18,3785
84029D,LEOPARD PRINT HOT WATER BOTTLE,183.98,51.0,15,12,3786
90125A,PINK BERTIE GLASS BEAD BAG CHARM,183.97,149.0,18,9,3787
90129F,RED GLASS TASSLE BAG CHARM,183.26,81.0,41,14,3788
90086,CRYSTAL FROG PHONE CHARM,182.79,216.0,46,12,3789
21018,damaged,182.71,213.0,42,30,3790
17090A,LAVENDER INCENSE 40 CONES IN TIN,182.65,173.0,26,24,3791
20796,SMALL BLUE PROVENCAL CERAMIC BALL,182.16,99.0,22,11,3792
37379B,,181.5,1122.0,3,3,3793
90214S,"LETTER ""S"" BLING KEY RING",181.34,184.0,86,26,3794
79144B,PAINTED LIGHTBULB STAR+ MOON,181.03,350.0,91,36,3795
90065A,WHITE VINTAGE CRYSTAL BRACELET,180.46,26.0,16,7,3796
16043,,180.3,2145.0,13,11,3797
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,180.14,306.0,97,19,3798
35818B,adjustment,180.05,408.0,11,8,3799
47347B,,179.88,240.0,11,6,3800
90180B,PURPLE AMETHYST NECKLACE W TASSEL,179.88,18.0,14,10,3800
84962,,179.85,3.0,2,2,3801
21310,CAPIZ CHANDELIER,179.7,6.0,4,3,3802
17011A,,179.56,261.0,12,6,3803
84464,,179.1,82.0,11,10,3804
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,178.48,21.0,13,10,3805
90013D,PURPLE VINTAGE EARRINGS,178.11,46.0,17,7,3806
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,177.29,29.0,21,9,3807
21031,SPACE CADET BLACK,176.7,144.0,39,23,3808
90072,RUBY DROP CHANDELIER EARRINGS,176.31,44.0,30,4,3809
82607C,damages,175.61,115.0,43,16,3810
84564,6 SEGMENT COLOURED SNACK BOWL,175.48,21.0,11,9,3811
84967A,,174.9,3.0,3,2,3812
22886,NUMBER TILE VINTAGE FONT 7,174.16,98.0,29,8,3813
75011,BLUE DAISY MOBILE,172.51,181.0,15,11,3814
90123D,WHITE HEART OF GLASS BRACELET,172.39,29.0,14,7,3815
85185C,,171.1,58.0,27,24,3816
21461,BLUE EASTER EGG HUNT START POST,171.04,82.0,23,17,3817
84706C,PINK FLOCK TABLE CLOCK,170.8,84.0,4,4,3818
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,170.17,20.0,14,8,3819
17014A,ORIGAMI VANILLA INCENSE CONES,170.13,276.0,16,9,3820
84531A,returned,169.36,191.0,45,35,3821
90166,PINK & WHITE ROSEBUD RING,168.94,40.0,31,7,3822
90019B,GOLD M.O.P ORBIT BRACELET,168.62,32.0,28,6,3823
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,168.46,50.0,37,9,3824
85205A,,168.3,66.0,21,21,3825
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,168.26,57.0,31,13,3826
21087,,168.08,260.0,32,19,3827
35916C,PINK FELT HANGING HEART W FLOWER,167.55,157.0,42,9,3828
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,167.52,58.0,10,7,3829
82587,,166.78,128.0,40,26,3830
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,166.57,28.0,21,5,3831
84231,EASTER BUNNY WITH BASKET ON BACK,166.21,230.0,50,28,3832
90060F,FIRE POLISHED GLASS NECKL GREEN,166.14,28.0,18,7,3833
gift_0001_40,Dotcomgiftshop Gift Voucher £40.00,166.09,5.0,5,0,3834
90214L,"LETTER ""L"" BLING KEY RING",166.06,176.0,68,20,3835
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,165.81,44.0,25,9,3836
10123G,,165.56,2251.0,16,12,3837
90093,CLEAR CRYSTAL STAR PHONE CHARM,165.34,209.0,25,15,3838
23694,PAISLEY PARK CARD,165.08,376.0,41,23,3839
90018B,GOLD M.O.P ORBIT DROP EARRINGS,164.62,39.0,31,10,3840
84531B,returned,164.01,194.0,42,35,3841
85024C,PINK SMALL JEWELLED PHOTOFRAME,163.35,99.0,42,33,3842
16202E,BLACK PHOTO ALBUM,162.73,82.0,14,12,3843
90039D,FIRE POLISHED GLASS BRACELET GREEN,162.66,43.0,24,4,3844
90214C,"LETTER ""C"" BLING KEY RING",162.53,165.0,69,21,3845
90162B,ANT SILVER LIME GREEN BOUDICCA RING,162.25,55.0,20,14,3846
20693,,161.89,33.0,18,10,3847
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,161.82,55.0,36,10,3848
90129D,AMBER GLASS TASSLE BAG CHARM,161.57,67.0,34,12,3849
90214J,"LETTER ""J"" BLING KEY RING",161.47,157.0,88,19,3850
90042A,FRESHWATER PEARL BRACELET GOLD,160.79,63.0,33,6,3851
90123C,GREEN HEART OF GLASS BRACELET,160.75,27.0,12,7,3852
21353,,160.45,19.0,9,8,3853
22887,NUMBER TILE VINTAGE FONT 8,160.36,92.0,28,10,3854
84599,,160.15,15.0,6,2,3855
37479P,CUBIC MUG FLOCK PINK ON BROWN,160.08,170.0,34,17,3856
23305,SET 4 PICNIC CUTLERY BLUEBERRY,159.9,82.0,9,9,3857
81952V,ROUND PURPLE CLOCK WITH SUCKER,159.87,464.0,46,27,3858
37379A,,159.2,41.0,16,5,3859
16054,POPART RECT PENCIL SHARPENER ASST,159.0,1210.0,39,32,3860
85166A,,158.9,77.0,12,8,3861
90048,GREEN WITH METAL BAG CHARM,158.89,31.0,8,4,3862
22864,,158.76,378.0,2,1,3863
90214K,"LETTER ""K"" BLING KEY RING",158.4,154.0,83,23,3864
48175,DOOR MAT CAMOUFLAGE,158.04,39.0,2,1,3865
84927A,,157.61,226.0,33,22,3866
21489,BLUE WHITE SCARF HOT WATER BOTTLE,157.6,28.0,14,6,3867
23417,BATHROOM HOOK,157.5,146.0,27,21,3868
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,156.98,94.0,48,3,3869
23468,TUSCAN VILLA BIRD TABLE,156.75,19.0,11,11,3870
72140E,BEST DAD CANDLE LETTERS,156.72,218.0,29,26,3871
17178,,156.65,133.0,24,20,3872
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,156.29,71.0,25,12,3873
84228,HEN HOUSE WITH CHICK STANDING,156.07,354.0,46,19,3874
84914A,,155.7,6.0,5,2,3875
90183A,AMBER DROP EARRINGS W LONG BEADS,155.65,53.0,31,6,3876
20664,TROPICAL HOLIDAY PURSE,155.41,57.0,31,11,3877
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,154.87,22.0,16,4,3878
90123B,TURQUOISE HEART OF GLASS BRACELET,154.69,26.0,13,8,3879
23496,PANTRY KITCHEN THERMOMETER,154.52,112.0,31,21,3880
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,153.18,54.0,29,10,3881
84510E,SET OF 4 GREEN CAROUSEL COASTERS,152.86,162.0,34,12,3882
79192A,,152.64,114.0,35,26,3883
84622,,152.6,23.0,9,7,3884
90030C,BROWN KUKUI COCONUT SEED NECKLACE,151.3,87.0,16,10,3885
20952,PORCELAIN CHERUB BELL SMALL,150.72,329.0,24,19,3886
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,150.45,51.0,16,16,3887
90042C,FRESHWATER PEARL BRACELET IVORY,150.21,59.0,26,8,3888
17108D,,149.1,355.0,23,17,3889
90040D,,148.87,41.0,25,9,3890
71496A,A4 WALL TIDY BLUE OFFICE,148.01,244.0,17,8,3891
35980C,,147.64,377.0,29,28,3892
84720,DOT MATRIX CANVAS ART PICTURE,147.05,35.0,3,3,3893
90040C,MURANO STYLE GLASS BRACELET GOLD,146.75,41.0,21,10,3894
84527,FLAMES SUNGLASSES PINK LENSES,146.11,77.0,22,19,3895
35610B,thrown away,144.07,179.0,13,13,3896
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,144.07,17.0,14,4,3896
79191D,RETRO PLASTIC DAISY TRAY,143.87,138.0,56,28,3897
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",143.1,18.0,10,8,3898
10120,DOGGY RUBBER,142.74,664.0,73,52,3899
84874B,BLUE TRAVEL FIRST AID KIT,141.76,86.0,36,26,3900
90202D,PINK ENAMEL FLOWER HAIR TIE,141.49,48.0,24,5,3901
72740A,,141.23,65.0,12,5,3902
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,140.4,48.0,25,10,3903
84617,NEW BAROQUE BLACK BOXES,140.25,11.0,7,7,3904
84765,,140.23,9.0,6,4,3905
90212B,JET BLACK LAS VEGAS BRACELET ROUND,140.07,37.0,28,7,3906
78026,,139.95,12.0,2,1,3907
90214M,"LETTER ""M"" BLING KEY RING",139.82,138.0,64,19,3908
90022,EDWARDIAN DROP EARRINGS JET BLACK,139.67,37.0,32,4,3909
90199A,5 STRAND GLASS NECKLACE BLACK,139.5,22.0,16,9,3910
23463,VINTAGE ZINC WATERING CAN,139.4,13.0,8,7,3911
90199D,5 STRAND GLASS NECKLACE AMBER,139.28,22.0,16,9,3912
90214E,"LETTER ""E"" BLING KEY RING",139.28,142.0,67,25,3912
23304,SET 4 PICNIC CUTLERY CHERRY,138.45,71.0,9,9,3913
72754B,,137.54,170.0,8,8,3914
35816P,"ACRYLIC JEWEL ANGEL,PINK",137.43,297.0,9,7,3915
90156,RESIN BRACELET W PASTEL BEADS,137.37,25.0,14,7,3916
84549,CROCHET WHITE RABBIT KEYRING,137.27,75.0,16,9,3917
84709A,Damaged,136.85,23.0,13,11,3918
S,SAMPLES,136.85,3.0,3,0,3918
35824P,damages,136.44,324.0,3,2,3919
90151,SILVER/NATURAL SHELL NECKLACE,136.17,16.0,9,5,3920
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,135.98,16.0,11,7,3921
90194,SILVER LARIAT BLACK STONE EARRINGS,135.84,32.0,21,14,3922
90038A,GLASS AND PAINTED BEADS BRACELET TO,135.8,36.0,22,4,3923
90177D,DROP DIAMANTE EARRINGS PURPLE,135.76,46.0,25,9,3924
17011D,,135.7,209.0,4,2,3925
77079,,135.68,64.0,12,10,3926
90002A,,135.0,36.0,14,14,3927
72134,COLUMBIAN  CUBE CANDLE,134.85,339.0,29,15,3928
16020C,,134.5,160.0,39,22,3929
22879,NUMBER TILE VINTAGE FONT 0,134.4,82.0,21,7,3930
35015,,134.08,2072.0,39,35,3931
84555A,,133.85,47.0,16,13,3932
35609A,,133.23,447.0,24,17,3933
46137D,,132.75,45.0,4,2,3934
90190B,GOLD/AMBER DROP EARRINGS W LEAF,132.58,45.0,15,6,3935
90137,PINK COMBO MINI CRYSTALS NECKLACE,132.52,26.0,15,8,3936
45013,FOLDING SHOE TIDY,132.0,48.0,8,8,3937
47592B,,131.9,67.0,29,15,3938
90023,FILIGREE DIAMANTE EARRINGS,131.74,31.0,21,7,3939
90165B,WHITE ROSEBUD  PEARL EARRINGS,131.65,52.0,35,5,3940
35933,,131.38,319.0,28,20,3941
90101,WHITE FRANGIPANI NECKLACE,131.16,52.0,29,4,3942
84656,,130.9,22.0,13,12,3943
22888,NUMBER TILE VINTAGE FONT 9,130.83,79.0,23,9,3944
16119,,130.71,273.0,8,7,3945
84559D,,130.09,149.0,32,23,3946
84925E,,130.05,75.0,3,3,3947
20899,,129.8,44.0,12,12,3948
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,129.69,42.0,25,16,3949
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,129.59,44.0,31,8,3950
10080,GROOVY CACTUS INFLATABLE,129.29,315.0,27,23,3951
84858A,,128.83,53.0,8,7,3952
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,128.64,14.0,14,2,3953
84251G,"GREETING CARD, OVERCROWDED POOL.",127.56,472.0,91,32,3954
84782B,BLACK 3 TIER GLASS PLATE STAND,127.5,10.0,6,6,3955
90024D,NEW BAROQUE B'FLY NECKLACE PINK,127.5,15.0,13,11,3955
85018C,,127.2,36.0,4,4,3956
16168S,,126.83,1283.0,11,4,3957
23303,SET 4 PICNIC CUTLERY FONDANT,126.75,65.0,6,6,3958
81950B,FLOWER BLUE CLOCK WITH SUCKER,126.74,216.0,34,21,3959
84367,crushed,126.3,74.0,8,6,3960
82607E,GLASS BONBON JAR. D'AMANDES,126.25,101.0,25,18,3961
gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,126.21,15.0,14,0,3962
90174,BUTTERFLY HAIR BAND,126.12,50.0,32,4,3963
90108,BLUE BLOSSOM HAIR CLIP,125.83,109.0,21,12,3964
23578,SNACK TRAY RED GINGHAM,125.72,60.0,14,11,3965
90138,WHITE/PINK MINI CRYSTALS NECKLACE,125.64,24.0,17,5,3966
84614A,thrown away,124.83,17.0,10,7,3967
90002C,,124.38,33.0,19,8,3968
90162C,ANT SILVER FUSCHIA BOUDICCA RING,123.9,42.0,16,10,3969
90168,2 DAISIES HAIR COMB,123.76,42.0,24,3,3970
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,123.75,33.0,12,9,3971
20816,GOLD FLOWER CUSHION COVER,123.6,24.0,7,5,3972
22850,,123.6,8.0,1,1,3972
23477,WOODLAND LARGE BLUE FELT HEART,123.47,92.0,13,8,3973
72133,COLUMBIAN CANDLE RECTANGLE,122.63,109.0,31,24,3974
21228,,122.57,97.0,31,25,3975
85190,,122.46,138.0,17,14,3976
79308B,MOSAIC CANDLE DISH BLUE PURPLE,122.4,144.0,2,1,3977
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,122.31,78.0,24,5,3978
44242B,PINK FEATHERS CURTAIN,121.53,109.0,9,8,3979
79532,MOSAIC GLASS BALL CANDLEHOLDER,121.25,97.0,18,15,3980
84199,GLOW IN DARK DOLPHINS,121.08,554.0,69,58,3981
90003E,GREEN PAIR HEART HAIR SLIDES,120.31,32.0,22,3,3982
84705B,,120.13,86.0,5,2,3983
23467,VINTAGE ZINC PLANTER,120.08,32.0,11,5,3984
35916B,BLUE FELT HANGING HEART WITH FLOWER,119.67,132.0,46,5,3985
84886,,119.4,12.0,9,8,3986
84867A,,119.39,17.0,5,3,3987
84288B,,118.95,61.0,24,19,3988
90018C,SILVER BLACK ORBIT DROP EARRINGS,118.51,28.0,20,7,3989
35607A,,118.43,554.0,31,27,3990
20887,,118.39,18.0,8,4,3991
90139,,118.24,23.0,18,3,3992
35824C,damaged,117.05,235.0,8,8,3993
72038P,damages,116.5,1050.0,9,9,3994
16206B,RED PURSE WITH PINK HEART,116.4,96.0,16,14,3995
84751B,BLACK MEDIUM GLASS CAKE STAND,115.86,38.0,19,18,3996
20848,ZINC HEART LATTICE CHARGER SMALL,115.05,39.0,12,10,3997
20896,,115.05,39.0,14,13,3997
84462,3 PINK HEN+CHICKS IN BASKET,114.86,100.0,14,13,3998
23185,FRENCH STYLE STORAGE JAR JAM,114.85,317.0,30,27,3999
20698,LITTLE PINK MONSTER SOFT TOY,114.45,47.0,21,17,4000
23151,ZINC SWEETHEART SOAP DISH,114.33,61.0,21,18,4001
90049,IVORY GOLD METAL BAG CHARM,114.24,20.0,6,3,4002
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,113.76,79.0,10,8,4003
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",113.22,252.0,34,18,4004
90179C,BLACK FINE BEAD NECKLACE W TASSEL,112.78,19.0,16,7,4005
21089,damaged,112.54,323.0,40,32,4006
44236,,112.32,64.0,12,9,4007
71510,SQUARE METAL CANDLEHOLDER BASE,112.05,177.0,17,11,4008
35916A,YELLOW FELT HANGING HEART W FLOWER,112.04,129.0,44,7,4009
71495B,CD WALL TIDY RED FLOWERS,111.57,294.0,18,8,4010
35966,,111.34,255.0,26,20,4011
10138,,111.22,261.0,21,14,4012
84493,BLUE/PINK NEST STRIPE BOX,111.12,1142.0,5,5,4013
90103,PURPLE FRANGIPANI NECKLACE,110.85,44.0,30,5,4014
82069,BEECH WOOD P/FRAME,109.85,17.0,11,2,4015
85185F,,109.15,37.0,19,16,4016
84247H,PACK/12 DECOUPAGE CARD,109.13,42.0,20,12,4017
90177C,DROP DIAMANTE EARRINGS CRYSTAL,109.03,37.0,24,6,4018
90071,RUBY GLASS CLUSTER EARRINGS,108.99,87.0,73,2,4019
20667,CHERRY BLOSSOM PURSE,108.69,40.0,24,6,4020
90104,,108.11,129.0,49,11,4021
72753C,,107.68,43.0,6,5,4022
90118,PINK DAISY BAG CHARM,107.39,42.0,29,3,4023
35840,,107.13,45.0,11,5,4024
23626,SET 10 CARDS DINKY TREE 17076,107.07,43.0,16,0,4025
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,106.74,64.0,40,5,4026
84562B,,106.59,10.0,7,5,4027
35096B,,106.49,293.0,25,20,4028
90165A,PINK ROSEBUD PEARL EARRINGS,106.49,42.0,27,2,4028
22987,WRAP SUMMER ROSE DESIGN,105.84,252.0,11,10,4029
90051,CRACKED GLAZE NECKLACE RED,105.72,15.0,11,4,4030
35610A,thrown away,105.43,143.0,12,8,4031
84458,,105.4,124.0,20,17,4032
17090D,,105.2,88.0,28,21,4033
16169D,,105.0,250.0,9,9,4034
23574,PACKING CHARGE,105.0,14.0,14,9,4034
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,104.95,20.0,17,4,4035
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,104.77,21.0,13,5,4036
21118,,104.25,69.0,7,7,4037
21337,,103.53,33.0,12,7,4038
35910A,MULTICOLOUR EASTER RABBIT,103.35,53.0,13,12,4039
84679,CLASSICAL ROSE TABLE LAMP,103.3,14.0,4,4,4040
35594,,103.06,165.0,39,18,4041
84613A,thrown away,102.3,22.0,10,9,4042
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,101.35,92.0,10,5,4043
72369A,PINK CLEAR GLASS CANDLE PLATE,101.29,67.0,14,8,4044
84921,CREAM AND PINK FLOWERS PONY,101.25,27.0,14,13,4045
16248B,BLUE HOLE PUNCH,101.25,81.0,12,12,4045
85050,,100.8,48.0,1,1,4046
72821,,100.65,61.0,14,13,4047
75172,,100.31,97.0,11,11,4048
78027,,100.15,6.0,5,3,4049
23611,SET 10 CARDS RED RIDING HOOD 17214,99.6,40.0,16,0,4050
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,18.0,8,6,4051
21266,,98.9,23.0,9,0,4052
90169,DAISY HAIR COMB,98.87,39.0,23,3,4053
84575A,PINK DOG CANNISTER,98.8,24.0,13,13,4054
90163B,WHITE ROSEBUD & PEARL NECKLACE,98.45,13.0,9,2,4055
84705D,CHERRY BLOSSOM PHOTO FRAME,97.9,22.0,14,3,4056
90150,BLUE SHELL+SILVER NECKLACE,97.5,13.0,8,7,4057
16161G,WRAP BAD HAIR DAY,97.5,975.0,33,31,4057
90067A,PINK VINTAGE VICTORIAN EARRINGS,97.24,33.0,16,8,4058
20697,LITTLE GREEN MONSTER SOFT TOY,96.6,40.0,21,17,4059
20861,GOLD COSMETIC BAG PINK STAR,96.6,46.0,16,15,4059
84465,15 PINK FLUFFY CHICKS IN BOX,96.51,32.0,23,18,4060
17084J,LOVE POTION MASALA INCENSE,95.76,456.0,20,17,4061
72606A,,94.92,226.0,18,18,4062
90214R,"LETTER ""R"" BLING KEY RING",93.73,91.0,50,15,4063
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,93.48,11.0,10,5,4064
90026A,GLASS BEAD HOOP NECKLACE BLACK,93.47,11.0,9,6,4065
90214G,"LETTER ""G"" BLING KEY RING",93.18,100.0,48,13,4066
17084A,TRANQUILITY MASALA INCENSE,92.82,442.0,18,14,4067
35913B,WHITE/PINK CHICK EASTER DECORATION,92.39,100.0,21,17,4068
90075,MONTANA DIAMOND CLUSTER NECKLACE,92.18,10.0,8,3,4069
84753A,,92.17,97.0,24,14,4070
21343,,92.0,20.0,3,3,4071
90089,PINK CRYSTAL SKULL PHONE CHARM,91.9,104.0,26,11,4072
90202C,GREEN ENAMEL FLOWER HAIR TIE,91.46,31.0,25,4,4073
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,91.38,31.0,19,5,4074
90112,,91.25,84.0,20,13,4075
84437A,,90.95,106.0,18,17,4076
90202A,PURPLE ENAMEL FLOWER HAIR TIE,90.9,31.0,23,3,4077
90214D,"LETTER ""D"" BLING KEY RING",90.82,100.0,50,11,4078
84539,KNITTED RABBIT DOLL,90.75,55.0,11,9,4079
72783,BLACK SIL'T SQU CANDLE PLATE,90.3,43.0,9,7,4080
71406C,BLACK ORANGE SQUEEZER,89.92,210.0,35,21,4081
17013C,,89.46,213.0,2,2,4082
79026B,,89.25,69.0,37,17,4083
47598,NEW ENGLAND EGG WARMER,89.12,138.0,32,17,4084
84388,,89.04,70.0,22,21,4085
20660,VIP LUGGAGE TAG,88.75,71.0,26,22,4086
90162A,ANT SILVER TURQUOISE BOUDICCA RING,88.5,30.0,11,8,4087
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,88.31,53.0,33,5,4088
35638A,PINK AND BLACK STRING CURTAIN,88.05,39.0,6,6,4089
71495A,CD WALL TIDY BLUE OFFICE,87.96,225.0,20,5,4090
84721,,87.8,20.0,2,2,4091
90092,BLUE CRYSTAL BOOT PHONE CHARM,87.51,102.0,10,6,4092
84891B,GREEN WIRE GOBLET CANDLEHOLDER,87.45,11.0,6,5,4093
37462B,,87.28,170.0,32,4,4094
35822B,"ACRYLIC BEAD CHAIN, BLUE",87.02,229.0,1,1,4095
20835,FRENCH LATTICE CUSHION COVER,87.02,80.0,10,8,4095
90088,CRYSTAL KEY+LOCK PHONE CHARM,86.7,101.0,14,8,4096
90039C,FIRE POLISHED GLASS BRACELET BLACK,86.65,23.0,12,3,4097
23614,SET 10 CARDS 12 DAYS WRAP  17058,86.58,26.0,11,0,4098
84424A,,86.25,23.0,10,10,4099
35271S,,85.97,420.0,20,17,4100
90012B,BLACK DROP CRYSTAL NECKLACE,85.9,17.0,6,3,4101
90162D,ANT SILVER PURPLE BOUDICCA RING,85.55,29.0,14,7,4102
84454,,85.53,93.0,18,11,4103
35838B,S/6 SILVER ORNAMENETAL CANDLE,85.0,100.0,23,21,4104
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,85.0,10.0,8,6,4104
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,84.96,20.0,11,7,4105
84251B,"GREETING CARD, STICKY GORDON",84.84,319.0,61,19,4106
17027A,,84.84,228.0,2,1,4106
46775B,,84.75,5.0,4,3,4107
16051,,84.69,941.0,4,3,4108
81952B,,84.56,254.0,20,14,4109
84450B,,84.55,139.0,35,7,4110
84251F,,83.97,341.0,50,26,4111
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,83.69,16.0,13,4,4112
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,1.0,1,0,4113
23442,12 HANGING EGGS HAND PAINTED,83.2,40.0,7,7,4114
90176D,DIAMANTE NECKLACE PURPLE,82.81,11.0,7,6,4115
90002B,FLOWER BURST SILVER RING ROSE,82.74,22.0,11,7,4116
90177E,DROP DIAMANTE EARRINGS GREEN,82.71,28.0,22,3,4117
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,82.64,11.0,8,5,4118
90130A,WHITE STONE/CRYSTAL EARRINGS,82.51,28.0,16,6,4119
90069,RUBY GLASS CLUSTER NECKLACE,82.5,11.0,5,5,4120
21699,,82.44,108.0,3,2,4121
90183B,AMETHYST DROP EARRINGS W LONG BEADS,81.93,28.0,24,0,4122
35610C,Thrown away.,81.56,94.0,8,6,4123
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,81.12,48.0,15,14,4124
16201B,,81.1,34.0,5,2,4125
90121B,,80.75,19.0,9,8,4126
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,80.62,72.0,10,9,4127
17011E,,80.6,124.0,1,1,4128
DCGS0069,ebay,80.31,5.0,5,0,4129
35265,COLOURFUL FLOWER FRUIT BOWL,80.0,21.0,16,14,4130
84415B,,80.0,24.0,7,3,4130
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,79.87,48.0,27,5,4131
90206A,GOLD DIAMANTE STAR BROOCH,79.6,16.0,12,5,4132
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,79.57,44.0,17,6,4133
84795E,,79.5,10.0,5,3,4134
84548,CROCHET BEAR RED/BLUE  KEYRING,79.2,48.0,13,11,4135
90038B,GLASS AND PAINTED BEADS BRACELET OL,79.19,21.0,13,2,4136
90064A,WHITE VINTAGE CRYSTAL EARRINGS,79.14,20.0,12,4,4137
90039B,FIRE POLISHED GLASS BRACELET MONTAN,78.99,21.0,11,3,4138
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,78.75,21.0,12,8,4139
35931,PINK STAR CHRISTMAS DECORATION,78.12,156.0,15,14,4140
84455,,77.96,85.0,20,15,4141
90214H,"LETTER ""H"" BLING KEY RING",77.71,83.0,53,14,4142
21450,,77.35,13.0,3,3,4143
90176C,DIAMANTE NECKLACE,77.0,10.0,6,4,4144
21595,,76.95,9.0,9,0,4145
84251C,"GREETING CARD, TWO SISTERS.",76.68,247.0,53,13,4146
84425A,,76.6,18.0,9,8,4147
90100,,76.5,30.0,12,7,4148
90214N,"LETTER ""N"" BLING KEY RING",76.4,78.0,43,11,4149
90020,FILIGREE DIAMANTE CHAIN,76.23,6.0,4,2,4150
35815P,,75.88,168.0,7,7,4151
90176A,CLASSIC DIAMANTE NECKLACE JET,75.88,10.0,7,3,4151
62043B,,75.16,54.0,10,8,4152
37399,,75.0,143.0,6,6,4153
16161E,,75.0,750.0,9,8,4153
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,5.0,4,4,4154
21267,,74.6,24.0,10,3,4155
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,74.38,13.0,7,2,4156
84899E,YELLOW BROWN BEAR FELT PURSE KIT,73.93,53.0,21,11,4157
84593,,73.75,25.0,7,7,4158
15030,FAN BLACK FRAME,73.66,254.0,26,23,4159
90130C,GREEN STONE/CRYSTAL EARRINGS,73.62,25.0,24,2,4160
79331,PINK FLOCK GLASS CANDLEHOLDER,73.6,60.0,9,8,4161
16151A,,72.5,52.0,5,5,4162
84447,,72.42,69.0,19,7,4163
90214B,"LETTER ""B"" BLING KEY RING",72.33,75.0,40,13,4164
84427B,,72.25,17.0,5,5,4165
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,72.18,23.0,16,6,4166
84746,PINK EASTER HENS+FLOWER,72.06,23.0,16,6,4167
90031,BILI NUT AND WOOD NECKLACE,71.9,52.0,9,5,4168
90038C,GLASS AND BEADS BRACELET IVORY,71.46,19.0,9,3,4169
35937,,71.44,188.0,17,16,4170
37509,,71.4,28.0,14,14,4171
