transaction_key,invoice,full_date,stock_code,description,country,quantity,unit_price,line_value,transaction_type,record_status
910998,572686,2011-10-25,23118,PARISIENNE JEWELLERY DRAWER,United Kingdom,-30,0.0,0.0,Stock Adjustment,Zero Price
910999,572687,2011-10-25,20840,FRENCH FLORAL CUSHION COVER,United Kingdom,-30,0.0,0.0,Stock Adjustment,Zero Price
911024,572689,2011-10-25,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,United Kingdom,-50,0.0,0.0,Stock Adjustment,Zero Price
911025,572690,2011-10-25,21539,RED RETROSPOT BUTTER DISH,United Kingdom,-111,0.0,0.0,Stock Adjustment,Zero Price
911026,572691,2011-10-25,22426,ENAMEL WASH BOWL CREAM,United Kingdom,-15,0.0,0.0,Stock Adjustment,Zero Price
911027,572692,2011-10-25,21071,,United Kingdom,-82,0.0,0.0,Stock Adjustment,Zero Price
911028,572693,2011-10-25,35810A,ENAMEL PINK COFFEE CONTAINER,United Kingdom,-78,0.0,0.0,Stock Adjustment,Zero Price
911029,572694,2011-10-25,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,United Kingdom,12,0.0,0.0,Sale,Zero Price
911058,572697,2011-10-25,22087,PAPER BUNTING WHITE LACE,United Kingdom,6,0.0,0.0,Sale,Zero Price
911059,572698,2011-10-25,82613A,Amazon,United Kingdom,1,0.0,0.0,Sale,Zero Price
911060,572700,2011-10-25,72818,,United Kingdom,1,0.0,0.0,Sale,Zero Price
911061,572699,2011-10-25,72818,,United Kingdom,-48,0.0,0.0,Stock Adjustment,Zero Price
911062,572701,2011-10-25,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,United Kingdom,-840,0.0,0.0,Stock Adjustment,Zero Price
911063,572702,2011-10-25,37479P,CUBIC MUG FLOCK PINK ON BROWN,United Kingdom,-184,0.0,0.0,Stock Adjustment,Zero Price
911282,572716,2011-10-25,22829,SWEETHEART WIRE WALL TIDY,United Kingdom,2,0.0,0.0,Sale,Zero Price
911384,C572722,2011-10-25,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,United Kingdom,-4,4.95,-19.8,Cancellation,Valid
911385,572723,2011-10-25,21829,adjustment,United Kingdom,12,0.0,0.0,Sale,Zero Price
911386,572724,2011-10-25,84507C,adjustment,United Kingdom,4,0.0,0.0,Sale,Zero Price
911387,572725,2011-10-25,20754,RETROSPOT RED WASHING UP GLOVES,United Kingdom,57,0.0,0.0,Sale,Zero Price
911454,572731,2011-10-25,35914,,United Kingdom,2,0.0,0.0,Sale,Zero Price
911563,C572736,2011-10-25,23487,SWEET HEART CAKE CARRIER,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
911564,C572736,2011-10-25,22487,WHITE WOOD GARDEN PLANT LADDER,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
911584,572739,2011-10-25,21578,WOODLAND DESIGN  COTTON TOTE BAG,United Kingdom,16,0.0,0.0,Sale,Zero Price
911585,572740,2011-10-25,22687,DOORMAT CHRISTMAS VILLAGE,United Kingdom,1,0.0,0.0,Sale,Zero Price
911763,C572747,2011-10-25,22731,3D CHRISTMAS STAMPS STICKERS,United Kingdom,-14,1.25,-17.5,Cancellation,Valid
911764,572748,2011-10-25,21824,PAINTED METAL STAR WITH HOLLY BELLS,United Kingdom,-103,0.0,0.0,Stock Adjustment,Zero Price
911765,572749,2011-10-25,22572,ROCKING HORSE GREEN CHRISTMAS,United Kingdom,-335,0.0,0.0,Stock Adjustment,Zero Price
911766,C572750,2011-10-25,21623,VINTAGE UNION JACK MEMOBOARD,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
911829,C572754,2011-10-25,72802C,VANILLA SCENT CANDLE JEWELLED BOX,United Kingdom,-36,1.0,-36.0,Cancellation,Valid
911830,C572754,2011-10-25,72802B,check,United Kingdom,-36,1.0,-36.0,Cancellation,Valid
911831,C572754,2011-10-25,23072,damages,United Kingdom,-24,3.0,-72.0,Cancellation,Valid
911832,C572754,2011-10-25,23071,damages,United Kingdom,-24,3.0,-72.0,Cancellation,Valid
911833,C572754,2011-10-25,23057,rusty throw away,United Kingdom,-48,1.0,-48.0,Cancellation,Valid
911834,C572754,2011-10-25,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,United Kingdom,-48,1.0,-48.0,Cancellation,Valid
911835,C572754,2011-10-25,23055,rusty thrown away,United Kingdom,-48,1.0,-48.0,Cancellation,Valid
912165,572759,2011-10-25,37468,,United Kingdom,-2,0.0,0.0,Stock Adjustment,Zero Price
912171,C572761,2011-10-26,22960,JAM MAKING SET WITH JARS,Italy,-3,4.25,-12.75,Cancellation,Valid
912172,C572761,2011-10-26,22845,VINTAGE CREAM CAT FOOD CONTAINER,Italy,-1,6.35,-6.35,Cancellation,Valid
912173,C572761,2011-10-26,22844,VINTAGE CREAM DOG FOOD CONTAINER,Italy,-1,8.5,-8.5,Cancellation,Valid
912174,C572761,2011-10-26,22666,RECIPE BOX PANTRY YELLOW DESIGN,Italy,-1,2.95,-2.95,Cancellation,Valid
912408,C572831,2011-10-26,22571,ROCKING HORSE RED CHRISTMAS,United Kingdom,-12,0.85,-10.2,Cancellation,Valid
912409,C572831,2011-10-26,23485,BOTANICAL GARDENS WALL CLOCK,United Kingdom,-1,25.0,-25.0,Cancellation,Valid
912589,C572850,2011-10-26,22796,PHOTO FRAME 3 CLASSIC HANGING,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
912590,C572850,2011-10-26,23406,,United Kingdom,-1,6.25,-6.25,Cancellation,Valid
912640,C572855,2011-10-26,23245,SET OF 3 REGENCY CAKE TINS,United Kingdom,-2,4.95,-9.9,Cancellation,Valid
912641,C572855,2011-10-26,23397,FOOT STOOL HOME SWEET HOME,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
912642,C572855,2011-10-26,23085,ANTIQUE SILVER BAUBLE LAMP,United Kingdom,-3,10.4,-31.2,Cancellation,Valid
912643,C572855,2011-10-26,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,United Kingdom,-3,7.95,-23.85,Cancellation,Valid
912644,C572855,2011-10-26,23175,REGENCY MILK JUG PINK,United Kingdom,-1,3.25,-3.25,Cancellation,Valid
912819,C572864,2011-10-26,85066,CREAM SWEETHEART MINI CHEST,United Kingdom,-1,12.75,-12.75,Cancellation,Valid
913277,572891,2011-10-26,23343,JUMBO BAG VINTAGE CHRISTMAS,United Kingdom,-400,0.0,0.0,Stock Adjustment,Zero Price
913278,572890,2011-10-26,20713,JUMBO BAG OWLS,United Kingdom,400,0.0,0.0,Sale,Zero Price
913291,572893,2011-10-26,21208,PASTEL COLOUR HONEYCOMB FAN,United Kingdom,5,0.0,0.0,Sale,Zero Price
913526,572898,2011-10-26,22180,RETROSPOT LAMP,United Kingdom,-15,0.0,0.0,Stock Adjustment,Zero Price
913944,C572916,2011-10-26,22360,GLASS JAR ENGLISH CONFECTIONERY,United Kingdom,-12,2.55,-30.6,Cancellation,Valid
913945,C572917,2011-10-26,82483,WOOD 2 DRAWER CABINET WHITE FINISH,United Kingdom,-2,6.95,-13.9,Cancellation,Valid
913975,572919,2011-10-26,72802C,VANILLA SCENT CANDLE JEWELLED BOX,United Kingdom,-17,0.0,0.0,Stock Adjustment,Zero Price
913976,572920,2011-10-26,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,United Kingdom,117,0.0,0.0,Sale,Zero Price
914126,C572927,2011-10-27,35970,ZINC FOLKART SLEIGH BELLS,United Kingdom,-9,1.69,-15.21,Cancellation,Valid
914299,C572968,2011-10-27,21314,SMALL GLASS HEART TRINKET POT,United Kingdom,-15,1.85,-27.75,Cancellation,Valid
914362,C572989,2011-10-27,23458,DOLLY CABINET 3 DRAWERS,United Kingdom,-1,14.95,-14.95,Cancellation,Valid
914363,C572989,2011-10-27,23459,DOLLY CABINET 2 DRAWERS,United Kingdom,-1,12.5,-12.5,Cancellation,Valid
914364,C572989,2011-10-27,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
914365,C572989,2011-10-27,22603,CHRISTMAS RETROSPOT TREE WOOD,United Kingdom,-2,0.85,-1.7,Cancellation,Valid
914380,C572991,2011-10-27,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,-1,12.75,-12.75,Cancellation,Valid
914381,C572991,2011-10-27,22582,PACK OF 6 SWEETIE GIFT BOXES,United Kingdom,-12,2.55,-30.6,Cancellation,Valid
914382,C572991,2011-10-27,22950,36 DOILIES VINTAGE CHRISTMAS,United Kingdom,-1,1.45,-1.45,Cancellation,Valid
914383,C572991,2011-10-27,23166,MEDIUM CERAMIC TOP STORAGE JAR,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
914386,C572993,2011-10-27,22847,BREAD BIN DINER STYLE IVORY,United Kingdom,-1,16.95,-16.95,Cancellation,Valid
914402,C572995,2011-10-27,23404,HOME SWEET HOME BLACKBOARD,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
914403,572996,2011-10-27,23462,ROCOCO WALL MIRROR WHITE,United Kingdom,-34,0.0,0.0,Stock Adjustment,Zero Price
914525,C573010,2011-10-27,20979,36 PENCILS TUBE RED RETROSPOT,United Kingdom,-11,1.25,-13.75,Cancellation,Valid
914526,C573010,2011-10-27,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",United Kingdom,-1,4.95,-4.95,Cancellation,Valid
914527,C573010,2011-10-27,22606,WOODEN SKITTLES GARDEN SET,United Kingdom,-1,15.95,-15.95,Cancellation,Valid
914601,C573021,2011-10-27,72807B,????missing,EIRE,-3,4.25,-12.75,Cancellation,Valid
914602,C573021,2011-10-27,22891,TEA FOR ONE POLKADOT,EIRE,-2,4.25,-8.5,Cancellation,Valid
914603,C573021,2011-10-27,21843,RED RETROSPOT CAKE STAND,EIRE,-7,10.95,-76.65,Cancellation,Valid
914637,C573024,2011-10-27,23407,SET OF 2 TRAYS HOME SWEET HOME,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
914804,C573030,2011-10-27,23487,SWEET HEART CAKE CARRIER,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
914805,C573030,2011-10-27,23300,GARDENERS KNEELING PAD CUP OF TEA,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
914806,C573030,2011-10-27,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,United Kingdom,-1,8.25,-8.25,Cancellation,Valid
914807,C573031,2011-10-27,22818,CARD CHRISTMAS VILLAGE,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
914808,C573031,2011-10-27,23508,MINI PLAYING CARDS DOLLY GIRL,United Kingdom,-2,0.42,-0.84,Cancellation,Valid
914826,C573034,2011-10-27,22690,DOORMAT HOME SWEET HOME BLUE,United Kingdom,-1,8.25,-8.25,Cancellation,Valid
914827,C573034,2011-10-27,21524,DOORMAT SPOTTY HOME SWEET HOME,United Kingdom,-2,8.25,-16.5,Cancellation,Valid
914913,C573037,2011-10-27,23245,SET OF 3 REGENCY CAKE TINS,Germany,-3,4.95,-14.85,Cancellation,Valid
914914,C573037,2011-10-27,23368,SET 12 COLOUR PENCILS DOLLY GIRL,Germany,-3,0.65,-1.95,Cancellation,Valid
914915,C573037,2011-10-27,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,Germany,-6,1.45,-8.7,Cancellation,Valid
914916,C573037,2011-10-27,21232,STRAWBERRY CERAMIC TRINKET POT,Germany,-2,1.25,-2.5,Cancellation,Valid
914917,C573037,2011-10-27,23294,SET OF 6 SNACK LOAF BAKING CASES,Germany,-1,0.83,-0.83,Cancellation,Valid
914918,C573037,2011-10-27,23238,SET OF 4 KNICK KNACK TINS LONDON,Germany,-2,4.15,-8.3,Cancellation,Valid
914919,C573037,2011-10-27,22423,REGENCY CAKESTAND 3 TIER,Germany,-11,10.95,-120.45,Cancellation,Valid
914920,C573037,2011-10-27,23198,PANTRY MAGNETIC  SHOPPING LIST,Germany,-13,1.45,-18.85,Cancellation,Valid
915250,C573079,2011-10-27,M,Manual,France,-2,4161.06,-8322.12,Cancellation,Valid
915251,C573081,2011-10-27,D,Discount,United Kingdom,-1,23.27,-23.27,Cancellation,Valid
915325,C573084,2011-10-27,22503,CABIN BAG VINTAGE PAISLEY,United Kingdom,-12,24.95,-299.4,Cancellation,Valid
915345,C573086,2011-10-27,22649,STRAWBERRY FAIRY CAKE TEAPOT,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
915346,C573086,2011-10-27,22065,CHRISTMAS PUDDING TRINKET POT,United Kingdom,-1,0.39,-0.39,Cancellation,Valid
915385,C573092,2011-10-27,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,United Kingdom,-40,1.79,-71.6,Cancellation,Valid
915386,C573092,2011-10-27,20724,RED RETROSPOT CHARLOTTE BAG,United Kingdom,-40,0.72,-28.8,Cancellation,Valid
915387,C573092,2011-10-27,22356,CHARLOTTE BAG PINK POLKADOT,United Kingdom,-76,0.72,-54.72,Cancellation,Valid
915388,C573092,2011-10-27,23207,LUNCH BAG ALPHABET DESIGN,United Kingdom,-66,1.45,-95.7,Cancellation,Valid
915389,C573092,2011-10-27,20728,LUNCH BAG CARS BLUE,United Kingdom,-112,1.45,-162.4,Cancellation,Valid
915390,C573092,2011-10-27,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,-38,1.45,-55.1,Cancellation,Valid
915483,C573097,2011-10-27,23251,VINTAGE RED ENAMEL TRIM MUG,United Kingdom,-18,1.25,-22.5,Cancellation,Valid
915484,C573097,2011-10-27,23250,VINTAGE RED TRIM ENAMEL BOWL,United Kingdom,-6,1.25,-7.5,Cancellation,Valid
915485,C573097,2011-10-27,23249,VINTAGE RED ENAMEL TRIM PLATE,United Kingdom,-6,1.65,-9.9,Cancellation,Valid
915486,C573098,2011-10-27,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,United Kingdom,-1,7.95,-7.95,Cancellation,Valid
915487,C573098,2011-10-27,23092,LARGE ANTIQUE WHITE PHOTO FRAME,United Kingdom,-1,7.9,-7.9,Cancellation,Valid
915488,C573098,2011-10-27,23013,GLASS APOTHECARY BOTTLE TONIC,United Kingdom,-1,3.95,-3.95,Cancellation,Valid
915489,C573099,2011-10-27,22654,DELUXE SEWING KIT,United Kingdom,-2,5.95,-11.9,Cancellation,Valid
915513,C573101,2011-10-27,23541,WALL ART CLASSIC PUDDINGS,United Kingdom,-2,8.25,-16.5,Cancellation,Valid
915549,C573105,2011-10-27,22467,GUMBALL COAT RACK,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
915563,573107,2011-10-27,21794,adjustment,United Kingdom,10,0.0,0.0,Sale,Zero Price
915620,573114,2011-10-27,20713,JUMBO BAG OWLS,United Kingdom,1000,0.0,0.0,Sale,Zero Price
915621,573115,2011-10-27,23343,JUMBO BAG VINTAGE CHRISTMAS,United Kingdom,-1000,0.0,0.0,Stock Adjustment,Zero Price
915681,573118,2011-10-27,85032D,damaged,United Kingdom,-1,0.0,0.0,Stock Adjustment,Zero Price
915691,573120,2011-10-27,72816,,United Kingdom,-1,0.0,0.0,Stock Adjustment,Zero Price
916352,C573147,2011-10-27,23526,WALL ART DOG LICENCE,United Kingdom,-12,5.95,-71.4,Cancellation,Valid
916353,C573148,2011-10-27,23462,ROCOCO WALL MIRROR WHITE,United Kingdom,-1,19.95,-19.95,Cancellation,Valid
916799,573169,2011-10-28,35600A,Found by jackie,United Kingdom,1,0.0,0.0,Sale,Zero Price
916800,573170,2011-10-28,21174,POTTERING IN THE SHED METAL SIGN,United Kingdom,71,0.0,0.0,Sale,Zero Price
916813,C573172,2011-10-28,M,Manual,United Kingdom,-1,0.5,-0.5,Cancellation,Valid
916895,C573180,2011-10-28,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,United Kingdom,-1,4.15,-4.15,Cancellation,Valid
916973,C573187,2011-10-28,22627,MINT KITCHEN SCALES,Germany,-1,8.5,-8.5,Cancellation,Valid
917007,C573219,2011-10-28,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,United Kingdom,-1,1.45,-1.45,Cancellation,Valid
917008,C573219,2011-10-28,22470,HEART OF WICKER LARGE,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
917009,C573219,2011-10-28,21407,BROWN CHECK CAT DOORSTOP,United Kingdom,-1,4.25,-4.25,Cancellation,Valid
917010,C573219,2011-10-28,22244,3 HOOK HANGER MAGIC GARDEN,United Kingdom,-2,1.95,-3.9,Cancellation,Valid
917011,C573219,2011-10-28,21931,JUMBO STORAGE BAG SUKI,United Kingdom,-1,2.08,-2.08,Cancellation,Valid
917012,C573228,2011-10-28,22367,CHILDRENS APRON SPACEBOY DESIGN,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
917013,C573228,2011-10-28,20682,RED RETROSPOT CHILDRENS UMBRELLA,United Kingdom,-1,3.25,-3.25,Cancellation,Valid
917014,C573228,2011-10-28,22666,RECIPE BOX PANTRY YELLOW DESIGN,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
917015,C573228,2011-10-28,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,United Kingdom,-1,0.83,-0.83,Cancellation,Valid
917080,C573244,2011-10-28,22968,ROSE COTTAGE KEEPSAKE BOX,United Kingdom,-2,9.95,-19.9,Cancellation,Valid
917155,C573253,2011-10-28,POST,POSTAGE,United Kingdom,-1,3.95,-3.95,Cancellation,Valid
917156,573254,2011-10-28,85135C,RED DRAGONFLY HELICOPTER,United Kingdom,-49,0.0,0.0,Stock Adjustment,Zero Price
917157,573255,2011-10-28,85135B,,United Kingdom,3,0.0,0.0,Sale,Zero Price
917158,C573257,2011-10-28,POST,POSTAGE,United Kingdom,-1,6.42,-6.42,Cancellation,Valid
917159,573256,2011-10-28,85135A,YELLOW DRAGONFLY HELICOPTER,United Kingdom,12,0.0,0.0,Sale,Zero Price
917160,573258,2011-10-28,85136C,RED SHARK HELICOPTER,United Kingdom,-36,0.0,0.0,Stock Adjustment,Zero Price
917161,573259,2011-10-28,85136A,YELLOW SHARK HELICOPTER,United Kingdom,-77,0.0,0.0,Stock Adjustment,Zero Price
917162,C573260,2011-10-28,22650,CERAMIC PIRATE CHEST MONEY BANK,United Kingdom,-1,1.45,-1.45,Cancellation,Valid
917322,C573268,2011-10-28,M,Manual,United Kingdom,-1,907.0,-907.0,Cancellation,Valid
917402,C573271,2011-10-28,21264,WHITE GOOSE FEATHER TREE 60CM,United Kingdom,-2,1.95,-3.9,Cancellation,Valid
917578,C573283,2011-10-28,22776,SWEETHEART 3 TIER CAKE STAND,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
917803,573293,2011-10-28,21181,PLEASE ONE PERSON METAL SIGN,United Kingdom,10,0.0,0.0,Sale,Zero Price
917996,C573306,2011-10-28,22796,PHOTO FRAME 3 CLASSIC HANGING,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
917997,C573306,2011-10-28,82483,WOOD 2 DRAWER CABINET WHITE FINISH,United Kingdom,-1,6.95,-6.95,Cancellation,Valid
918181,573317,2011-10-28,21804,dotcom,United Kingdom,-84,0.0,0.0,Stock Adjustment,Zero Price
918182,573318,2011-10-28,84944,SET OF 6 KASHMIR FOLKART BAUBLES,United Kingdom,-47,0.0,0.0,Stock Adjustment,Zero Price
918235,C573321,2011-10-30,22169,FAMILY ALBUM WHITE PICTURE FRAME,United Kingdom,-1,8.5,-8.5,Cancellation,Valid
918236,C573321,2011-10-30,85040A,S/4 PINK FLOWER CANDLES IN BOWL,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
918237,C573321,2011-10-30,22553,PLASTERS IN TIN SKULLS,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
918238,C573321,2011-10-30,22178,VICTORIAN GLASS HANGING T-LIGHT,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
918239,C573321,2011-10-30,23014,GLASS APOTHECARY BOTTLE ELIXIR,United Kingdom,-1,3.95,-3.95,Cancellation,Valid
918240,C573321,2011-10-30,48138,DOORMAT UNION FLAG,United Kingdom,-1,8.25,-8.25,Cancellation,Valid
921199,C573427,2011-10-31,22057,CERAMIC PLATE STRAWBERRY DESIGN,United Kingdom,-36,1.49,-53.64,Cancellation,Valid
921268,573463,2011-10-31,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,United Kingdom,-70,0.0,0.0,Stock Adjustment,Zero Price
921269,C573471,2011-10-31,85017B,ENVELOPE 50 BLOSSOM IMAGES,United Kingdom,-12,0.85,-10.2,Cancellation,Valid
921303,573482,2011-10-31,21181,PLEASE ONE PERSON METAL SIGN,United Kingdom,-54,0.0,0.0,Stock Adjustment,Zero Price
921396,573487,2011-10-31,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,United Kingdom,-19,0.0,0.0,Stock Adjustment,Zero Price
921397,573488,2011-10-31,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,United Kingdom,1,0.0,0.0,Sale,Zero Price
921398,573489,2011-10-31,85035B,check,United Kingdom,-36,0.0,0.0,Stock Adjustment,Zero Price
921399,573490,2011-10-31,85035A,CHECK,United Kingdom,-59,0.0,0.0,Stock Adjustment,Zero Price
921400,573491,2011-10-31,21618,,United Kingdom,-54,0.0,0.0,Stock Adjustment,Zero Price
921437,573493,2011-10-31,21619,4 VANILLA BOTANICAL CANDLES,United Kingdom,-94,0.0,0.0,Stock Adjustment,Zero Price
921438,573494,2011-10-31,47503H,ASS FLORAL PRINT SPIRIT LEVEL,United Kingdom,-24,0.0,0.0,Stock Adjustment,Zero Price
921439,573495,2011-10-31,22117,METAL SIGN HER DINNER IS SERVED,United Kingdom,184,0.0,0.0,Sale,Zero Price
921542,573497,2011-10-31,21642,ASSORTED TUTTI FRUTTI PEN,United Kingdom,-138,0.0,0.0,Stock Adjustment,Zero Price
921543,573498,2011-10-31,21636,MADRAS NOTEBOOK MEDIUM,United Kingdom,-22,0.0,0.0,Stock Adjustment,Zero Price
921583,573499,2011-10-31,21192,WHITE BELL HONEYCOMB PAPER,United Kingdom,-164,0.0,0.0,Stock Adjustment,Zero Price
921649,C573502,2011-10-31,22064,PINK DOUGHNUT TRINKET POT,United Kingdom,-2,1.65,-3.3,Cancellation,Valid
921650,C573502,2011-10-31,23389,SPACEBOY MINI BACKPACK,United Kingdom,-2,4.15,-8.3,Cancellation,Valid
921651,C573502,2011-10-31,23390,DOLLY GIRL MINI BACKPACK,United Kingdom,-1,4.15,-4.15,Cancellation,Valid
921652,C573502,2011-10-31,84674,FLYING PIG WATERING CAN,United Kingdom,-4,2.95,-11.8,Cancellation,Valid
921653,C573502,2011-10-31,21888,BINGO SET,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
921654,C573502,2011-10-31,22550,HOLIDAY FUN LUDO,United Kingdom,-7,3.75,-26.25,Cancellation,Valid
921655,C573502,2011-10-31,23229,VINTAGE DONKEY TAIL GAME,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
921656,C573502,2011-10-31,21913,VINTAGE SEASIDE JIGSAW PUZZLES,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
921657,573503,2011-10-31,22595,GINGHAM HEART DECORATION,United Kingdom,-80,0.0,0.0,Stock Adjustment,Zero Price
921666,573505,2011-10-31,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,United Kingdom,-22,0.0,0.0,Stock Adjustment,Zero Price
921800,C573541,2011-10-31,23462,ROCOCO WALL MIRROR WHITE,United Kingdom,-1,19.95,-19.95,Cancellation,Valid
921959,573547,2011-10-31,84818,damages,United Kingdom,-70,0.0,0.0,Stock Adjustment,Zero Price
922022,C573549,2011-10-31,AMAZONFEE,AMAZON FEE,United Kingdom,-1,5942.57,-5942.57,Cancellation,Valid
922023,C573550,2011-10-31,AMAZONFEE,AMAZON FEE,United Kingdom,-1,2185.04,-2185.04,Cancellation,Valid
922770,C573575,2011-10-31,CRUK,CRUK Commission,United Kingdom,-1,606.0,-606.0,Cancellation,Valid
924149,573591,2011-10-31,79323B,"Unsaleable, destroyed.",United Kingdom,-1671,0.0,0.0,Stock Adjustment,Zero Price
924150,573590,2011-10-31,79323G,"Unsaleable, destroyed.",United Kingdom,-657,0.0,0.0,Stock Adjustment,Zero Price
924151,573593,2011-10-31,79323LP,"Unsaleable, destroyed.",United Kingdom,-2618,0.0,0.0,Stock Adjustment,Zero Price
924152,573594,2011-10-31,79323P,"Unsaleable, destroyed.",United Kingdom,-2003,0.0,0.0,Stock Adjustment,Zero Price
924153,573592,2011-10-31,79323GR,"Unsaleable, destroyed.",United Kingdom,-1158,0.0,0.0,Stock Adjustment,Zero Price
924154,573595,2011-10-31,79323S,"Unsaleable, destroyed.",United Kingdom,-674,0.0,0.0,Stock Adjustment,Zero Price
924155,573596,2011-10-31,79323W,"Unsaleable, destroyed.",United Kingdom,-4830,0.0,0.0,Stock Adjustment,Zero Price
924156,573597,2011-10-31,79341,"Unsaleable, destroyed.",United Kingdom,-905,0.0,0.0,Stock Adjustment,Zero Price
924157,573598,2011-10-31,79342B,"Unsaleable, destroyed.",United Kingdom,-1128,0.0,0.0,Stock Adjustment,Zero Price
924364,573664,2011-10-31,21192,WHITE BELL HONEYCOMB PAPER,United Kingdom,48,0.0,0.0,Sale,Zero Price
924432,573670,2011-10-31,22176,amazon,United Kingdom,-28,0.0,0.0,Stock Adjustment,Zero Price
924433,573672,2011-10-31,22522,CHILDS GARDEN FORK BLUE,United Kingdom,-126,0.0,0.0,Stock Adjustment,Zero Price
924445,573726,2011-10-31,72817,,United Kingdom,-67,0.0,0.0,Stock Adjustment,Zero Price
924446,573734,2011-10-31,72818,,United Kingdom,-26,0.0,0.0,Stock Adjustment,Zero Price
924569,C573750,2011-11-01,85159B,"WHITE TEA,COFFEE,SUGAR JARS",United Kingdom,-2,1.95,-3.9,Cancellation,Valid
924570,C573750,2011-11-01,23393,HOME SWEET HOME CUSHION COVER,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
924571,C573750,2011-11-01,22109,FULL ENGLISH BREAKFAST PLATE,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
924572,573751,2011-11-01,46000U,POLYESTER FILLER PAD 30CMx30CM,United Kingdom,10,0.0,0.0,Sale,Zero Price
924573,573752,2011-11-01,46000S,POLYESTER FILLER PAD 40x40cm,United Kingdom,-90,0.0,0.0,Stock Adjustment,Zero Price
924574,C573753,2011-11-01,22197,POPCORN HOLDER,United Kingdom,-1,0.85,-0.85,Cancellation,Valid
924575,C573754,2011-11-01,23462,ROCOCO WALL MIRROR WHITE,United Kingdom,-1,19.95,-19.95,Cancellation,Valid
924576,C573755,2011-11-01,35923,CANDY HEART HANGING DECORATION,United Kingdom,-1,0.39,-0.39,Cancellation,Valid
924577,C573755,2011-11-01,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
924578,C573756,2011-11-01,22072,RED RETROSPOT TEA CUP AND SAUCER,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
924579,C573756,2011-11-01,21232,STRAWBERRY CERAMIC TRINKET POT,United Kingdom,-9,1.25,-11.25,Cancellation,Valid
