customer_id,revenue,orders,units_purchased,products_purchased,first_purchase_date,latest_purchase_date,customer_segment
14881,255.4,1,316.0,17,2011-11-20,2011-11-20,One Time
12746,254.55,1,97.0,17,2010-06-17,2010-06-17,One Time
17626,254.0,1,202.0,18,2010-04-16,2010-04-16,One Time
16845,253.88,1,167.0,20,2010-03-31,2010-03-31,One Time
17992,252.88,1,130.0,49,2010-11-15,2010-11-15,One Time
15019,252.81,1,150.0,64,2011-03-18,2011-03-18,One Time
15035,252.73,1,245.0,26,2011-09-11,2011-09-11,One Time
13251,252.68,1,215.0,25,2010-11-02,2010-11-02,One Time
16908,252.59,1,61.0,20,2009-12-17,2009-12-17,One Time
16074,252.5,1,38.0,23,2010-11-14,2010-11-14,One Time
13645,252.1,1,158.0,5,2011-08-11,2011-08-11,One Time
17210,251.72,1,242.0,47,2010-11-12,2010-11-12,One Time
16976,251.52,1,88.0,2,2011-03-17,2011-03-17,One Time
18266,251.1,1,138.0,14,2010-10-01,2010-10-01,One Time
16962,251.04,1,158.0,15,2010-10-26,2010-10-26,One Time
15231,250.26,1,190.0,14,2010-03-28,2010-03-28,One Time
17303,250.04,1,144.0,53,2010-12-13,2010-12-13,One Time
15510,250.0,1,2.0,1,2011-01-13,2011-01-13,One Time
12563,249.24,1,113.0,13,2010-10-27,2010-10-27,One Time
13061,248.61,1,107.0,10,2011-09-28,2011-09-28,One Time
15293,247.5,1,178.0,19,2010-02-12,2010-02-12,One Time
18072,247.44,1,288.0,18,2011-06-07,2011-06-07,One Time
13349,247.32,1,225.0,16,2011-11-29,2011-11-29,One Time
14654,246.86,1,273.0,27,2009-12-01,2009-12-01,One Time
15697,246.75,1,127.0,14,2010-01-19,2010-01-19,One Time
13943,246.54,1,94.0,15,2010-05-11,2010-05-11,One Time
15495,246.5,1,194.0,20,2010-11-25,2010-11-25,One Time
15783,246.3,1,212.0,14,2011-11-29,2011-11-29,One Time
18153,246.22,1,200.0,17,2010-02-18,2010-02-18,One Time
14325,245.48,1,320.0,18,2010-05-19,2010-05-19,One Time
14281,245.15,1,45.0,7,2010-10-27,2010-10-27,One Time
12660,245.1,1,127.0,13,2011-11-28,2011-11-28,One Time
15118,244.8,1,1440.0,1,2011-07-28,2011-07-28,One Time
16528,244.41,1,171.0,17,2011-12-06,2011-12-06,One Time
14694,244.31,1,193.0,15,2010-04-01,2010-04-01,One Time
17925,244.08,1,72.0,1,2010-12-02,2010-12-02,One Time
16793,243.84,1,146.0,16,2011-10-13,2011-10-13,One Time
13886,243.56,1,126.0,16,2011-09-29,2011-09-29,One Time
16215,242.35,1,104.0,14,2011-09-20,2011-09-20,One Time
17009,242.06,1,336.0,10,2010-06-06,2010-06-06,One Time
13445,241.9,1,198.0,7,2010-03-23,2010-03-23,One Time
15776,241.62,1,138.0,18,2011-07-29,2011-07-29,One Time
14774,241.45,1,99.0,13,2010-06-29,2010-06-29,One Time
14523,241.09,1,251.0,12,2011-08-23,2011-08-23,One Time
16508,240.95,1,103.0,42,2010-03-19,2010-03-19,One Time
13674,240.68,1,102.0,14,2010-10-03,2010-10-03,One Time
15286,240.55,1,55.0,3,2011-10-21,2011-10-21,One Time
15336,240.5,1,84.0,15,2010-11-03,2010-11-03,One Time
15931,239.9,1,118.0,14,2010-10-07,2010-10-07,One Time
13570,239.49,1,161.0,27,2011-04-10,2011-04-10,One Time
13789,239.46,1,258.0,18,2010-11-16,2010-11-16,One Time
17684,239.41,1,145.0,15,2011-10-27,2011-10-27,One Time
17981,239.12,1,260.0,17,2010-10-25,2010-10-25,One Time
12561,238.85,1,177.0,16,2011-02-10,2011-02-10,One Time
12718,238.25,1,203.0,19,2011-09-29,2011-09-29,One Time
16280,238.05,1,101.0,16,2009-12-14,2009-12-14,One Time
14982,237.78,1,125.0,39,2010-05-16,2010-05-16,One Time
17877,237.61,1,98.0,12,2011-06-22,2011-06-22,One Time
14586,237.36,1,444.0,19,2011-03-08,2011-03-08,One Time
15457,237.07,1,132.0,56,2011-03-22,2011-03-22,One Time
12732,236.26,1,111.0,12,2011-06-13,2011-06-13,One Time
13088,236.11,1,76.0,19,2010-10-18,2010-10-18,One Time
16026,236.09,1,243.0,30,2011-10-27,2011-10-27,One Time
17093,235.88,1,114.0,13,2010-04-26,2010-04-26,One Time
17872,235.87,1,176.0,15,2010-11-23,2010-11-23,One Time
16046,235.78,1,248.0,22,2010-05-26,2010-05-26,One Time
12392,234.75,1,73.0,7,2010-04-27,2010-04-27,One Time
13114,234.38,1,74.0,16,2009-12-09,2009-12-09,One Time
17060,234.24,1,216.0,5,2011-03-18,2011-03-18,One Time
12736,234.0,1,173.0,4,2011-01-11,2011-01-11,One Time
13009,234.0,1,120.0,4,2010-02-05,2010-02-05,One Time
13348,233.76,1,136.0,14,2011-10-06,2011-10-06,One Time
14153,233.4,1,312.0,17,2010-08-13,2010-08-13,One Time
15294,233.35,1,97.0,15,2010-10-25,2010-10-25,One Time
16302,233.22,1,158.0,11,2011-08-05,2011-08-05,One Time
17055,232.85,1,83.0,24,2010-09-20,2010-09-20,One Time
13678,232.6,1,924.0,16,2011-07-11,2011-07-11,One Time
18213,232.48,1,232.0,15,2011-04-17,2011-04-17,One Time
13608,232.05,1,110.0,31,2010-06-17,2010-06-17,One Time
16408,231.93,1,227.0,45,2010-04-27,2010-04-27,One Time
17151,231.9,1,42.0,4,2009-12-04,2009-12-04,One Time
17136,231.68,1,256.0,14,2010-02-15,2010-02-15,One Time
18279,231.34,1,630.0,13,2010-07-08,2010-07-08,One Time
15487,231.32,1,144.0,14,2010-01-29,2010-01-29,One Time
17125,230.5,1,281.0,34,2011-10-20,2011-10-20,One Time
18197,230.1,1,166.0,9,2010-05-13,2010-05-13,One Time
14017,229.75,1,73.0,14,2010-05-17,2010-05-17,One Time
12812,229.64,1,164.0,15,2011-10-26,2011-10-26,One Time
15528,229.33,1,123.0,26,2011-03-30,2011-03-30,One Time
17743,229.2,1,96.0,3,2010-09-17,2010-09-17,One Time
15273,228.96,1,216.0,1,2010-04-19,2010-04-19,One Time
17347,228.96,1,216.0,1,2011-09-14,2011-09-14,One Time
13146,228.91,1,154.0,16,2011-11-13,2011-11-13,One Time
17066,228.34,1,93.0,17,2009-12-13,2009-12-13,One Time
14458,228.07,1,317.0,46,2010-11-24,2010-11-24,One Time
16760,228.0,1,168.0,17,2010-10-05,2010-10-05,One Time
17868,227.15,1,85.0,18,2010-11-18,2010-11-18,One Time
16740,226.91,1,110.0,30,2010-11-09,2010-11-09,One Time
14718,226.42,1,202.0,11,2010-10-25,2010-10-25,One Time
17993,225.99,1,108.0,60,2010-04-01,2010-04-01,One Time
17915,225.78,1,184.0,27,2010-06-06,2010-06-06,One Time
16622,225.4,1,44.0,12,2010-06-14,2010-06-14,One Time
16587,225.15,1,71.0,13,2011-04-21,2011-04-21,One Time
14357,225.12,1,147.0,39,2011-10-27,2011-10-27,One Time
16346,224.51,1,289.0,15,2010-11-19,2010-11-19,One Time
15175,224.14,1,454.0,23,2011-09-29,2011-09-29,One Time
12914,223.98,1,336.0,9,2010-11-04,2010-11-04,One Time
16753,223.92,1,189.0,34,2011-10-12,2011-10-12,One Time
14928,223.91,1,268.0,21,2010-03-22,2010-03-22,One Time
16562,223.86,1,264.0,34,2010-08-20,2010-08-20,One Time
13926,223.85,1,104.0,11,2011-11-16,2011-11-16,One Time
18131,222.96,1,552.0,4,2010-03-18,2010-03-18,One Time
12887,222.4,1,100.0,13,2010-11-21,2010-11-21,One Time
14596,222.22,1,75.0,50,2010-03-23,2010-03-23,One Time
15788,221.83,1,115.0,14,2010-07-19,2010-07-19,One Time
14445,221.65,1,83.0,32,2010-09-10,2010-09-10,One Time
17261,221.59,1,95.0,43,2010-07-18,2010-07-18,One Time
17087,221.53,1,113.0,12,2009-12-02,2009-12-02,One Time
13419,221.06,1,275.0,16,2011-10-07,2011-10-07,One Time
16482,220.62,1,346.0,18,2011-11-24,2011-11-24,One Time
18132,220.13,1,212.0,60,2010-07-23,2010-07-23,One Time
18114,220.1,1,55.0,28,2011-02-22,2011-02-22,One Time
13454,219.87,1,198.0,23,2010-03-08,2010-03-08,One Time
14074,219.4,1,228.0,6,2010-03-26,2010-03-26,One Time
15096,219.39,1,120.0,11,2011-10-28,2011-10-28,One Time
12799,219.35,1,137.0,15,2010-06-28,2010-06-28,One Time
12702,219.0,1,53.0,12,2011-11-20,2011-11-20,One Time
15790,218.75,1,113.0,34,2011-11-29,2011-11-29,One Time
12574,218.45,1,61.0,11,2011-01-28,2011-01-28,One Time
16035,217.73,1,33.0,21,2010-05-28,2010-05-28,One Time
15554,217.2,1,74.0,14,2011-03-07,2011-03-07,One Time
13423,217.03,1,141.0,12,2010-10-07,2010-10-07,One Time
17902,216.4,1,526.0,24,2010-06-11,2010-06-11,One Time
15604,216.39,1,159.0,17,2011-10-18,2011-10-18,One Time
13858,216.17,1,75.0,11,2011-10-13,2011-10-13,One Time
16179,215.83,1,99.0,11,2011-10-10,2011-10-10,One Time
14376,215.46,1,50.0,17,2010-01-25,2010-01-25,One Time
14635,215.22,1,118.0,15,2010-09-12,2010-09-12,One Time
18007,215.22,1,246.0,46,2010-11-12,2010-11-12,One Time
16338,214.8,1,94.0,11,2011-07-05,2011-07-05,One Time
14106,214.8,1,24.0,1,2009-12-02,2009-12-02,One Time
14361,214.71,1,251.0,14,2010-05-10,2010-05-10,One Time
17619,214.37,1,124.0,71,2011-01-31,2011-01-31,One Time
15460,214.26,1,107.0,53,2010-12-20,2010-12-20,One Time
14601,213.96,1,168.0,7,2011-11-29,2011-11-29,One Time
18157,213.9,1,145.0,25,2010-05-17,2010-05-17,One Time
13621,213.85,1,343.0,19,2011-08-15,2011-08-15,One Time
17153,213.78,1,104.0,14,2011-11-15,2011-11-15,One Time
13411,213.55,1,72.0,17,2011-08-24,2011-08-24,One Time
16591,213.5,1,41.0,10,2011-10-02,2011-10-02,One Time
13724,213.01,1,130.0,39,2010-03-12,2010-03-12,One Time
13691,212.78,1,145.0,54,2010-11-08,2010-11-08,One Time
12961,211.99,1,180.0,37,2010-11-25,2010-11-25,One Time
12470,211.95,1,95.0,23,2010-01-19,2010-01-19,One Time
15866,211.89,1,124.0,43,2011-08-30,2011-08-30,One Time
14843,211.8,1,132.0,9,2010-09-29,2010-09-29,One Time
15703,211.5,1,66.0,5,2011-03-20,2011-03-20,One Time
13271,211.49,1,240.0,79,2011-11-02,2011-11-02,One Time
12995,211.32,1,108.0,3,2011-09-15,2011-09-15,One Time
15490,210.85,1,82.0,22,2010-10-05,2010-10-05,One Time
14992,210.5,1,145.0,27,2010-09-23,2010-09-23,One Time
13532,210.31,1,129.0,66,2011-11-06,2011-11-06,One Time
16874,209.89,1,78.0,31,2010-11-25,2010-11-25,One Time
13828,209.49,1,311.0,15,2011-11-17,2011-11-17,One Time
13056,209.48,1,158.0,18,2010-06-06,2010-06-06,One Time
14003,209.41,1,149.0,16,2009-12-07,2009-12-07,One Time
15112,209.4,1,72.0,7,2010-04-07,2010-04-07,One Time
17855,208.97,1,197.0,17,2010-12-02,2010-12-02,One Time
15327,208.75,1,116.0,10,2011-10-18,2011-10-18,One Time
13290,208.63,1,1.0,1,2010-09-27,2010-09-27,One Time
16457,208.36,1,140.0,9,2011-05-05,2011-05-05,One Time
12848,208.0,1,58.0,16,2010-02-02,2010-02-02,One Time
15052,207.73,1,79.0,27,2011-01-24,2011-01-24,One Time
16752,207.5,1,54.0,9,2010-12-02,2010-12-02,One Time
13099,207.36,1,288.0,1,2011-09-01,2011-09-01,One Time
17989,207.33,1,300.0,26,2010-11-25,2010-11-25,One Time
15925,207.15,1,93.0,12,2011-05-29,2011-05-29,One Time
15295,207.04,1,139.0,50,2010-02-23,2010-02-23,One Time
15820,206.98,1,128.0,17,2011-01-24,2011-01-24,One Time
14964,206.21,1,143.0,13,2011-04-06,2011-04-06,One Time
14278,205.83,1,131.0,13,2010-10-26,2010-10-26,One Time
16540,205.75,1,105.0,25,2010-10-21,2010-10-21,One Time
17670,205.7,1,110.0,11,2011-04-26,2011-04-26,One Time
16490,205.41,1,113.0,13,2010-09-29,2010-09-29,One Time
14602,205.36,1,80.0,31,2010-02-21,2010-02-21,One Time
15307,205.3,1,37.0,12,2011-09-05,2011-09-05,One Time
15758,205.25,1,47.0,9,2011-11-15,2011-11-15,One Time
12400,205.25,1,91.0,11,2010-10-21,2010-10-21,One Time
15319,204.5,1,175.0,16,2011-03-01,2011-03-01,One Time
17271,204.3,1,113.0,46,2009-12-03,2009-12-03,One Time
16901,204.26,1,42.0,23,2009-12-10,2009-12-10,One Time
17206,204.24,1,76.0,7,2011-10-17,2011-10-17,One Time
14468,204.24,1,164.0,12,2009-12-06,2009-12-06,One Time
13017,204.0,1,48.0,1,2011-12-02,2011-12-02,One Time
17394,203.87,1,241.0,4,2011-05-04,2011-05-04,One Time
17891,203.86,1,393.0,34,2011-06-30,2011-06-30,One Time
17074,203.05,1,19.0,4,2010-05-26,2010-05-26,One Time
15558,202.68,1,73.0,23,2010-03-10,2010-03-10,One Time
18169,202.65,1,61.0,9,2011-10-10,2011-10-10,One Time
12416,202.56,1,132.0,11,2010-02-21,2010-02-21,One Time
14892,202.35,1,79.0,13,2010-01-18,2010-01-18,One Time
13284,201.19,1,91.0,13,2011-01-13,2011-01-13,One Time
16965,201.19,1,291.0,26,2011-04-27,2011-04-27,One Time
18126,200.92,1,135.0,52,2011-10-10,2011-10-10,One Time
14330,200.63,1,103.0,13,2010-03-26,2010-03-26,One Time
17693,200.47,1,231.0,16,2011-07-25,2011-07-25,One Time
13944,200.43,1,153.0,35,2010-02-24,2010-02-24,One Time
14782,200.1,1,114.0,6,2011-01-24,2011-01-24,One Time
15593,199.8,1,60.0,5,2011-09-30,2011-09-30,One Time
13322,199.48,1,117.0,25,2011-11-22,2011-11-22,One Time
14521,199.45,1,211.0,17,2010-08-05,2010-08-05,One Time
15020,198.47,1,111.0,27,2010-11-25,2010-11-25,One Time
12581,197.71,1,161.0,15,2011-10-31,2011-10-31,One Time
17778,197.7,1,214.0,10,2010-02-16,2010-02-16,One Time
14185,197.65,1,6.0,3,2011-01-12,2011-01-12,One Time
14789,197.64,1,116.0,6,2011-11-11,2011-11-11,One Time
17112,197.57,1,130.0,44,2010-07-25,2010-07-25,One Time
12927,197.31,1,145.0,11,2010-11-10,2010-11-10,One Time
15234,197.0,1,196.0,14,2011-03-08,2011-03-08,One Time
13436,196.89,1,76.0,12,2011-12-08,2011-12-08,One Time
15746,196.88,1,178.0,28,2011-07-28,2011-07-28,One Time
16937,196.25,1,123.0,49,2010-07-28,2010-07-28,One Time
13757,195.55,1,54.0,8,2010-02-03,2010-02-03,One Time
17010,195.36,1,118.0,11,2011-11-21,2011-11-21,One Time
14666,195.25,1,161.0,14,2011-11-15,2011-11-15,One Time
14405,195.0,1,100.0,2,2010-11-18,2010-11-18,One Time
17475,194.37,1,178.0,14,2011-09-21,2011-09-21,One Time
16299,193.65,1,107.0,12,2010-08-19,2010-08-19,One Time
14476,193.0,1,110.0,17,2011-03-27,2011-03-27,One Time
18028,192.05,1,133.0,4,2010-05-05,2010-05-05,One Time
14100,191.95,1,63.0,24,2011-07-25,2011-07-25,One Time
15909,191.94,1,98.0,7,2011-06-19,2011-06-19,One Time
15692,191.04,1,138.0,12,2011-11-11,2011-11-11,One Time
15954,190.75,1,119.0,20,2010-04-29,2010-04-29,One Time
14728,190.58,1,68.0,14,2010-10-22,2010-10-22,One Time
15688,190.57,1,95.0,26,2010-10-17,2010-10-17,One Time
15412,190.53,1,108.0,10,2011-06-21,2011-06-21,One Time
18020,190.48,1,67.0,12,2010-06-14,2010-06-14,One Time
13766,190.35,1,137.0,16,2010-08-01,2010-08-01,One Time
18046,189.63,1,44.0,26,2010-02-28,2010-02-28,One Time
13826,189.5,1,82.0,10,2011-06-16,2011-06-16,One Time
14801,189.34,1,173.0,56,2011-10-09,2011-10-09,One Time
14830,188.88,1,164.0,39,2011-10-17,2011-10-17,One Time
16277,188.69,1,33.0,23,2009-12-06,2009-12-06,One Time
17283,188.46,1,179.0,15,2010-11-26,2010-11-26,One Time
16051,188.44,1,80.0,12,2010-01-27,2010-01-27,One Time
13063,188.4,1,116.0,12,2010-08-16,2010-08-16,One Time
17279,187.83,1,48.0,8,2011-10-13,2011-10-13,One Time
15072,187.52,1,164.0,13,2010-08-17,2010-08-17,One Time
13852,187.35,1,85.0,11,2010-04-08,2010-04-08,One Time
13568,187.05,1,66.0,41,2011-06-19,2011-06-19,One Time
13387,186.94,1,123.0,71,2010-10-18,2010-10-18,One Time
16267,186.66,1,198.0,7,2010-04-27,2010-04-27,One Time
17215,186.15,1,104.0,11,2010-09-01,2010-09-01,One Time
16388,186.05,1,83.0,13,2010-02-24,2010-02-24,One Time
15567,186.01,1,223.0,7,2011-11-21,2011-11-21,One Time
12641,185.9,1,72.0,10,2011-08-16,2011-08-16,One Time
17574,185.65,1,77.0,8,2011-04-11,2011-04-11,One Time
14879,185.06,1,104.0,27,2010-01-24,2010-01-24,One Time
16097,185.05,1,87.0,10,2011-04-13,2011-04-13,One Time
14677,184.91,1,139.0,14,2010-04-26,2010-04-26,One Time
17803,184.66,1,98.0,27,2010-11-12,2010-11-12,One Time
16914,183.76,1,112.0,25,2011-11-03,2011-11-03,One Time
14059,183.6,1,128.0,8,2011-03-18,2011-03-18,One Time
14983,183.2,1,90.0,30,2010-01-19,2010-01-19,One Time
14941,182.1,1,80.0,7,2010-05-10,2010-05-10,One Time
12934,181.65,1,31.0,2,2009-12-03,2009-12-03,One Time
16822,181.39,1,171.0,11,2010-01-22,2010-01-22,One Time
16594,181.09,1,64.0,53,2011-09-25,2011-09-25,One Time
17904,181.07,1,59.0,33,2011-11-18,2011-11-18,One Time
14858,180.75,1,105.0,11,2010-07-22,2010-07-22,One Time
18119,180.7,1,124.0,29,2010-12-07,2010-12-07,One Time
17820,180.61,1,111.0,39,2010-11-30,2010-11-30,One Time
16090,180.56,1,58.0,18,2010-03-25,2010-03-25,One Time
12622,180.1,1,69.0,11,2011-04-21,2011-04-21,One Time
18234,179.6,1,80.0,30,2010-06-06,2010-06-06,One Time
16640,179.4,1,146.0,13,2010-11-07,2010-11-07,One Time
14945,179.4,1,156.0,11,2010-10-22,2010-10-22,One Time
15895,179.17,1,94.0,11,2011-07-13,2011-07-13,One Time
14705,179.0,1,100.0,1,2011-05-25,2011-05-25,One Time
15209,178.98,1,94.0,13,2009-12-09,2009-12-09,One Time
14812,178.85,1,135.0,36,2010-04-20,2010-04-20,One Time
17879,178.52,1,45.0,6,2011-06-19,2011-06-19,One Time
15292,178.39,1,55.0,24,2011-05-22,2011-05-22,One Time
18045,178.34,1,138.0,43,2011-10-25,2011-10-25,One Time
17253,178.26,1,43.0,18,2011-11-21,2011-11-21,One Time
17798,178.07,1,138.0,43,2010-05-07,2010-05-07,One Time
16403,177.5,1,114.0,10,2011-01-31,2011-01-31,One Time
13618,177.34,1,246.0,13,2011-06-19,2011-06-19,One Time
12618,177.31,1,96.0,11,2011-11-18,2011-11-18,One Time
13072,177.15,1,69.0,7,2011-03-18,2011-03-18,One Time
16285,176.9,1,60.0,31,2010-03-03,2010-03-03,One Time
17036,176.9,1,76.0,12,2010-11-21,2010-11-21,One Time
17587,176.71,1,67.0,42,2010-03-21,2010-03-21,One Time
13746,176.69,1,83.0,9,2010-10-22,2010-10-22,One Time
17947,176.68,1,168.0,9,2011-11-02,2011-11-02,One Time
12893,176.55,1,90.0,27,2011-11-09,2011-11-09,One Time
12509,176.5,1,55.0,7,2011-02-28,2011-02-28,One Time
18054,176.5,1,96.0,11,2010-11-12,2010-11-12,One Time
18175,176.1,1,70.0,7,2010-02-02,2010-02-02,One Time
18274,175.92,1,88.0,11,2011-11-09,2011-11-09,One Time
17840,175.9,1,128.0,44,2010-09-22,2010-09-22,One Time
18166,175.5,1,90.0,10,2010-03-26,2010-03-26,One Time
13007,175.25,1,59.0,11,2010-05-09,2010-05-09,One Time
16144,175.2,1,16.0,1,2011-04-07,2011-04-07,One Time
17331,175.2,1,16.0,1,2011-08-08,2011-08-08,One Time
16559,175.0,1,61.0,17,2010-11-07,2010-11-07,One Time
17108,174.95,1,31.0,9,2010-02-14,2010-02-14,One Time
18010,174.8,1,60.0,14,2011-03-28,2011-03-28,One Time
14518,174.37,1,278.0,16,2011-10-06,2011-10-06,One Time
14674,173.66,1,103.0,14,2010-07-18,2010-07-18,One Time
12441,173.55,1,121.0,11,2010-12-08,2010-12-08,One Time
16741,173.06,1,81.0,11,2010-03-24,2010-03-24,One Time
16599,172.8,1,159.0,12,2010-11-19,2010-11-19,One Time
13671,172.6,1,95.0,61,2010-11-10,2010-11-10,One Time
13690,172.25,1,67.0,9,2011-10-11,2011-10-11,One Time
12442,172.06,1,182.0,12,2011-12-06,2011-12-06,One Time
15515,171.81,1,131.0,7,2010-11-17,2010-11-17,One Time
17983,171.71,1,108.0,23,2010-11-09,2010-11-09,One Time
17575,171.7,1,72.0,5,2010-02-10,2010-02-10,One Time
13560,171.42,1,63.0,32,2011-12-02,2011-12-02,One Time
16312,171.15,1,53.0,10,2010-10-03,2010-10-03,One Time
16673,171.13,1,95.0,19,2010-01-29,2010-01-29,One Time
14536,170.95,1,39.0,18,2011-03-25,2011-03-25,One Time
14811,170.5,1,74.0,28,2010-11-17,2010-11-17,One Time
17922,170.4,1,49.0,8,2010-06-14,2010-06-14,One Time
14860,170.32,1,232.0,11,2011-11-20,2011-11-20,One Time
16731,170.3,1,124.0,40,2010-03-01,2010-03-01,One Time
15335,170.22,1,79.0,34,2011-10-17,2011-10-17,One Time
14218,169.48,1,160.0,12,2011-10-28,2011-10-28,One Time
16002,169.21,1,70.0,42,2010-03-24,2010-03-24,One Time
15647,169.0,1,124.0,11,2010-10-20,2010-10-20,One Time
12367,168.9,1,173.0,11,2011-12-05,2011-12-05,One Time
12768,168.69,1,102.0,10,2010-09-15,2010-09-15,One Time
14578,168.63,1,240.0,24,2011-12-06,2011-12-06,One Time
18269,168.6,1,76.0,7,2010-12-08,2010-12-08,One Time
18099,168.31,1,149.0,19,2011-08-04,2011-08-04,One Time
14131,168.22,1,105.0,45,2010-03-01,2010-03-01,One Time
12551,168.0,1,100.0,10,2010-12-17,2010-12-17,One Time
17559,167.62,1,270.0,12,2010-07-15,2010-07-15,One Time
17367,167.55,1,149.0,33,2011-04-15,2011-04-15,One Time
17586,167.4,1,68.0,8,2010-03-30,2010-03-30,One Time
13609,167.35,1,19.0,7,2010-04-25,2010-04-25,One Time
15166,167.16,1,140.0,12,2010-08-29,2010-08-29,One Time
17875,167.1,1,98.0,25,2010-01-20,2010-01-20,One Time
13547,167.08,1,79.0,44,2010-10-27,2010-10-27,One Time
17650,166.08,1,150.0,8,2011-11-18,2011-11-18,One Time
18088,166.03,1,107.0,35,2011-10-09,2011-10-09,One Time
18107,165.88,1,65.0,38,2010-09-23,2010-09-23,One Time
13903,165.45,1,103.0,10,2010-11-04,2010-11-04,One Time
15316,165.0,1,100.0,1,2011-01-17,2011-01-17,One Time
16663,165.0,1,100.0,1,2009-12-10,2009-12-10,One Time
13191,164.69,1,115.0,58,2010-02-19,2010-02-19,One Time
15904,164.68,1,84.0,30,2011-12-01,2011-12-01,One Time
17535,164.4,1,136.0,13,2011-03-04,2011-03-04,One Time
13603,164.34,1,164.0,27,2011-11-13,2011-11-13,One Time
17417,164.18,1,76.0,16,2010-06-09,2010-06-09,One Time
14955,163.77,1,74.0,30,2009-12-07,2009-12-07,One Time
14485,162.8,1,70.0,44,2011-11-01,2011-11-01,One Time
16517,162.7,1,96.0,17,2011-03-07,2011-03-07,One Time
12954,162.45,1,83.0,10,2010-03-11,2010-03-11,One Time
15733,162.3,1,62.0,10,2011-03-02,2011-03-02,One Time
15534,162.25,1,63.0,8,2009-12-14,2009-12-14,One Time
16443,162.24,1,96.0,1,2010-07-07,2010-07-07,One Time
18014,162.22,1,66.0,29,2011-11-11,2011-11-11,One Time
12661,162.0,1,216.0,11,2010-09-29,2010-09-29,One Time
17971,161.94,1,62.0,21,2010-06-09,2010-06-09,One Time
17600,161.67,1,144.0,13,2011-11-22,2011-11-22,One Time
16113,161.38,1,176.0,30,2011-06-09,2011-06-09,One Time
13714,161.35,1,50.0,30,2010-08-31,2010-08-31,One Time
13779,161.13,1,53.0,27,2010-07-12,2010-07-12,One Time
13701,161.0,1,80.0,9,2010-09-19,2010-09-19,One Time
13229,160.95,1,63.0,10,2011-04-28,2011-04-28,One Time
17605,160.75,1,71.0,13,2010-04-28,2010-04-28,One Time
17202,160.65,1,55.0,8,2010-10-15,2010-10-15,One Time
17487,160.55,1,37.0,8,2009-12-11,2009-12-11,One Time
15229,160.5,1,114.0,9,2010-05-02,2010-05-02,One Time
16645,160.39,1,117.0,14,2009-12-04,2009-12-04,One Time
12966,160.18,1,75.0,10,2011-11-30,2011-11-30,One Time
14571,160.0,1,56.0,30,2010-10-10,2010-10-10,One Time
17953,159.17,1,98.0,20,2010-06-17,2010-06-17,One Time
16213,159.0,1,48.0,6,2011-09-22,2011-09-22,One Time
18224,158.95,1,69.0,10,2011-03-21,2011-03-21,One Time
14089,158.75,1,133.0,13,2011-10-14,2011-10-14,One Time
15499,158.65,1,59.0,40,2009-12-16,2009-12-16,One Time
15548,158.09,1,64.0,23,2010-04-23,2010-04-23,One Time
15348,158.04,1,84.0,9,2011-09-28,2011-09-28,One Time
14318,158.02,1,152.0,9,2010-09-05,2010-09-05,One Time
18004,157.92,1,75.0,32,2010-12-12,2010-12-12,One Time
17751,157.86,1,147.0,31,2010-10-14,2010-10-14,One Time
14207,157.8,1,36.0,2,2010-01-21,2010-01-21,One Time
14822,157.7,1,94.0,9,2010-08-11,2010-08-11,One Time
16687,157.63,1,141.0,8,2010-11-14,2010-11-14,One Time
12894,157.35,1,33.0,21,2010-05-13,2010-05-13,One Time
17318,157.33,1,59.0,17,2009-12-14,2009-12-14,One Time
16371,157.2,1,108.0,11,2010-09-17,2010-09-17,One Time
17128,157.09,1,76.0,14,2011-01-09,2011-01-09,One Time
17118,157.02,1,154.0,10,2011-01-26,2011-01-26,One Time
15007,156.91,1,69.0,12,2011-07-03,2011-07-03,One Time
15742,156.87,1,51.0,41,2010-03-30,2010-03-30,One Time
13830,156.85,1,47.0,11,2010-05-07,2010-05-07,One Time
14406,156.75,1,77.0,8,2011-08-12,2011-08-12,One Time
16578,156.6,1,108.0,9,2010-03-23,2010-03-23,One Time
15438,156.58,1,59.0,25,2011-07-31,2011-07-31,One Time
15263,156.51,1,89.0,12,2011-08-25,2011-08-25,One Time
17885,156.34,1,110.0,50,2011-11-27,2011-11-27,One Time
17832,155.37,1,208.0,61,2011-10-21,2011-10-21,One Time
